family,genus,species,name,n
Apidae,Epeolus,attenboroughi,Epeolus_attenboroughi,3
Apidae,Epeolus,australis,Epeolus_australis,13
Apidae,Epeolus,autumnalis,Epeolus_autumnalis,91
Apidae,Epeolus,banksi,Epeolus_banksi,4
Apidae,Epeolus,bifasciatus,Epeolus_bifasciatus,278
Apidae,Epeolus,canadensis,Epeolus_canadensis,20
Apidae,Epeolus,carolinus,Epeolus_carolinus,8
Apidae,Epeolus,compactus,Epeolus_compactus,309
Apidae,Epeolus,erigeronis,Epeolus_erigeronis,4
Apidae,Epeolus,flavofasciatus,Epeolus_flavofasciatus,6
Apidae,Epeolus,floridensis,Epeolus_floridensis,6
Apidae,Epeolus,glabratus,Epeolus_glabratus,165
Apidae,Epeolus,howardi,Epeolus_howardi,33
Apidae,Epeolus,ilicis,Epeolus_ilicis,18
Apidae,Epeolus,interruptus,Epeolus_interruptus,46
Apidae,Epeolus,lectoides,Epeolus_lectoides,146
Apidae,Epeolus,lectus,Epeolus_lectus,4
Apidae,Epeolus,mesillae,Epeolus_mesillae,342
Apidae,Epeolus,minimus,Epeolus_minimus,204
Apidae,Epeolus,olympiellus,Epeolus_olympiellus,7
Apidae,Epeolus,pusillus,Epeolus_pusillus,376
Apidae,Epeolus,schraderi,Epeolus_schraderi,4
Apidae,Epeolus,scutellaris,Epeolus_scutellaris,383
Apidae,Epeolus,vernalis,Epeolus_vernalis,5
Apidae,Epeolus,zonatus,Epeolus_zonatus,60
Apidae,Epicharis,elegans,Epicharis_elegans,340
Apidae,Epicharis,lunulata,Epicharis_lunulata,38
Apidae,Epicharis,maculata,Epicharis_maculata,84
Apidae,Epicharis,metatarsalis,Epicharis_metatarsalis,3
Apidae,Ericrocis,lata,Ericrocis_lata,565
Apidae,Ericrocis,pintada,Ericrocis_pintada,59
Apidae,Eucera,acerba,Eucera_acerba,85
Apidae,Eucera,actuosa,Eucera_actuosa,1792
Apidae,Eucera,albescens,Eucera_albescens,181
Apidae,Eucera,amoena,Eucera_amoena,64
Apidae,Eucera,amsinckiae,Eucera_amsinckiae,92
Apidae,Eucera,angustifrons,Eucera_angustifrons,96
Apidae,Eucera,aragalli,Eucera_aragalli,334
Apidae,Eucera,argyrophila,Eucera_argyrophila,9
Apidae,Eucera,atriventris,Eucera_atriventris,136
Apidae,Eucera,belfragei,Eucera_belfragei,28
Apidae,Eucera,chrysobotryae,Eucera_chrysobotryae,5
Apidae,Eucera,chrysophila,Eucera_chrysophila,3
Apidae,Eucera,conformis,Eucera_conformis,16
Apidae,Eucera,cordleyi,Eucera_cordleyi,71
Apidae,Eucera,delphinii,Eucera_delphinii,41
Apidae,Eucera,dorsata,Eucera_dorsata,57
Apidae,Eucera,dubitata,Eucera_dubitata,76
Apidae,Eucera,edwardsii,Eucera_edwardsii,1080
Apidae,Eucera,frater,Eucera_frater,1039
Apidae,Eucera,fulvitarsis,Eucera_fulvitarsis,776
Apidae,Eucera,hamata,Eucera_hamata,972
Apidae,Eucera,hurdi,Eucera_hurdi,3
Apidae,Eucera,illinoensis,Eucera_illinoensis,3
Apidae,Eucera,lepida,Eucera_lepida,80
Apidae,Eucera,lunata,Eucera_lunata,116
Apidae,Eucera,lutziana,Eucera_lutziana,104
Apidae,Eucera,lycii,Eucera_lycii,14
Apidae,Eucera,mohavensis,Eucera_mohavensis,295
Apidae,Eucera,pallidihirta,Eucera_pallidihirta,3
Apidae,Eucera,phaceliae,Eucera_phaceliae,140
Apidae,Eucera,primiveris,Eucera_primiveris,340
Apidae,Eucera,quadricincta,Eucera_quadricincta,112
Apidae,Eucera,rosae,Eucera_rosae,154
Apidae,Eucera,speciosa,Eucera_speciosa,446
Apidae,Eucera,stretchii,Eucera_stretchii,55
Apidae,Eucera,territella,Eucera_territella,362
Apidae,Eucera,tricinctella,Eucera_tricinctella,23
Apidae,Eucera,truttae,Eucera_truttae,3
Apidae,Eucera,venusta,Eucera_venusta,266
Apidae,Eucera,virgata,Eucera_virgata,94
Apidae,Eucera,zonata,Eucera_zonata,3
Apidae,Eufriesea,anisochlora,Eufriesea_anisochlora,541
Apidae,Eufriesea,caerulescens,Eufriesea_caerulescens,66
Apidae,Eufriesea,chrysopyga,Eufriesea_chrysopyga,24
Apidae,Eufriesea,concava,Eufriesea_concava,98
Apidae,Eufriesea,corusca,Eufriesea_corusca,3
Apidae,Eufriesea,duckei,Eufriesea_duckei,6
Apidae,Eufriesea,engeli,Eufriesea_engeli,9
Apidae,Eufriesea,lucifera,Eufriesea_lucifera,12
Apidae,Eufriesea,macroglossa,Eufriesea_macroglossa,68
Apidae,Eufriesea,magrettii,Eufriesea_magrettii,14
Apidae,Eufriesea,mexicana,Eufriesea_mexicana,316
Apidae,Eufriesea,micheneri,Eufriesea_micheneri,12
Apidae,Eufriesea,mussitans,Eufriesea_mussitans,9
Apidae,Eufriesea,ornata,Eufriesea_ornata,15
Apidae,Eufriesea,pallida,Eufriesea_pallida,20
Apidae,Eufriesea,pulchra,Eufriesea_pulchra,17
Apidae,Eufriesea,rufocauda,Eufriesea_rufocauda,11
Apidae,Eufriesea,rugosa,Eufriesea_rugosa,65
Apidae,Eufriesea,schmidtiana,Eufriesea_schmidtiana,100
Apidae,Eufriesea,simillima,Eufriesea_simillima,16
Apidae,Eufriesea,surinamensis,Eufriesea_surinamensis,62
Apidae,Eufriesea,venezolana,Eufriesea_venezolana,3
Apidae,Eufriesea,venusta,Eufriesea_venusta,5
Apidae,Euglossa,alleni,Euglossa_alleni,3
Apidae,Euglossa,allosticta,Euglossa_allosticta,262
Apidae,Euglossa,amazonica,Euglossa_amazonica,6
Apidae,Euglossa,asarophora,Euglossa_asarophora,54
Apidae,Euglossa,atroveneta,Euglossa_atroveneta,171
Apidae,Euglossa,augaspis,Euglossa_augaspis,16
Apidae,Euglossa,bursigera,Euglossa_bursigera,113
Apidae,Euglossa,championi,Euglossa_championi,144
Apidae,Euglossa,chlorina,Euglossa_chlorina,4
Apidae,Euglossa,cognata,Euglossa_cognata,22
Apidae,Euglossa,cordata,Euglossa_cordata,17
Apidae,Euglossa,crassipunctata,Euglossa_crassipunctata,79
Apidae,Euglossa,crininota,Euglossa_crininota,248
Apidae,Euglossa,cyanaspis,Euglossa_cyanaspis,4
Apidae,Euglossa,cyanura,Euglossa_cyanura,7
Apidae,Euglossa,cybelia,Euglossa_cybelia,138
Apidae,Euglossa,deceptrix,Euglossa_deceptrix,110
Apidae,Euglossa,despecta,Euglossa_despecta,27
Apidae,Euglossa,dilemma,Euglossa_dilemma,324
Apidae,Euglossa,dissimula,Euglossa_dissimula,15
Apidae,Euglossa,dodsoni,Euglossa_dodsoni,404
Apidae,Euglossa,dressleri,Euglossa_dressleri,34
Apidae,Euglossa,erythrochlora,Euglossa_erythrochlora,31
Apidae,Euglossa,flammea,Euglossa_flammea,51
Apidae,Euglossa,gorgonensis,Euglossa_gorgonensis,30
Apidae,Euglossa,hansoni,Euglossa_hansoni,82
Apidae,Euglossa,hemichlora,Euglossa_hemichlora,14
Apidae,Euglossa,heterosticta,Euglossa_heterosticta,222
Apidae,Euglossa,hyacinthina,Euglossa_hyacinthina,4
Apidae,Euglossa,ignita,Euglossa_ignita,247
Apidae,Euglossa,igniventris,Euglossa_igniventris,36
Apidae,Euglossa,imperialis,Euglossa_imperialis,1470
Apidae,Euglossa,iopyrrha,Euglossa_iopyrrha,29
Apidae,Euglossa,jamaicensis,Euglossa_jamaicensis,3
Apidae,Euglossa,macrorhyncha,Euglossa_macrorhyncha,10
Apidae,Euglossa,maculilabris,Euglossa_maculilabris,54
Apidae,Euglossa,milenae,Euglossa_milenae,3
Apidae,Euglossa,mixta,Euglossa_mixta,335
Apidae,Euglossa,nigropilosa,Euglossa_nigropilosa,23
Apidae,Euglossa,obrima,Euglossa_obrima,17
Apidae,Euglossa,obtusa,Euglossa_obtusa,25
Apidae,Euglossa,oleolucens,Euglossa_oleolucens,60
Apidae,Euglossa,orellana,Euglossa_orellana,4
Apidae,Euglossa,purpurea,Euglossa_purpurea,526
Apidae,Euglossa,sapphirina,Euglossa_sapphirina,170
Apidae,Euglossa,townsendi,Euglossa_townsendi,160
Apidae,Euglossa,tridentata,Euglossa_tridentata,1122
Apidae,Euglossa,turbinifex,Euglossa_turbinifex,3
Apidae,Euglossa,variabilis,Euglossa_variabilis,203
Apidae,Euglossa,villosa,Euglossa_villosa,25
Apidae,Euglossa,villosiventris,Euglossa_villosiventris,18
Apidae,Euglossa,viridissima,Euglossa_viridissima,2372
Apidae,Eulaema,bombiformis,Eulaema_bombiformis,80
Apidae,Eulaema,cingulata,Eulaema_cingulata,555
Apidae,Eulaema,flavescens,Eulaema_flavescens,6
Apidae,Eulaema,luteola,Eulaema_luteola,17
Apidae,Eulaema,marcii,Eulaema_marcii,55
Apidae,Eulaema,meriana,Eulaema_meriana,473
Apidae,Eulaema,nigrita,Eulaema_nigrita,330
Apidae,Eulaema,polychroma,Eulaema_polychroma,914
Apidae,Eulaema,speciosa,Eulaema_speciosa,6
Apidae,Exaerete,azteca,Exaerete_azteca,17
Apidae,Exaerete,dentata,Exaerete_dentata,3
Apidae,Exaerete,fallaciosa,Exaerete_fallaciosa,4
Apidae,Exaerete,frontalis,Exaerete_frontalis,237
Apidae,Exaerete,smaragdina,Exaerete_smaragdina,349
Apidae,Exomalopsis,aequalis,Exomalopsis_aequalis,3
Apidae,Exomalopsis,analis,Exomalopsis_analis,906
Apidae,Exomalopsis,arcuata,Exomalopsis_arcuata,80
Apidae,Exomalopsis,arida,Exomalopsis_arida,5
Apidae,Exomalopsis,badioventris,Exomalopsis_badioventris,17
Apidae,Exomalopsis,binotata,Exomalopsis_binotata,66
Apidae,Exomalopsis,birkmanni,Exomalopsis_birkmanni,7
Apidae,Exomalopsis,boharti,Exomalopsis_boharti,69
Apidae,Exomalopsis,byersi,Exomalopsis_byersi,73
Apidae,Exomalopsis,dimidiata,Exomalopsis_dimidiata,279
Apidae,Exomalopsis,fumipennis,Exomalopsis_fumipennis,24
Apidae,Exomalopsis,hurdi,Exomalopsis_hurdi,104
Apidae,Exomalopsis,laticincta,Exomalopsis_laticincta,11
Apidae,Exomalopsis,limata,Exomalopsis_limata,17
Apidae,Exomalopsis,mellipes,Exomalopsis_mellipes,478
Apidae,Exomalopsis,modesta,Exomalopsis_modesta,26
Apidae,Exomalopsis,mourei,Exomalopsis_mourei,7
Apidae,Exomalopsis,otomita,Exomalopsis_otomita,4
Apidae,Exomalopsis,pubescens,Exomalopsis_pubescens,12
Apidae,Exomalopsis,pueblana,Exomalopsis_pueblana,25
Apidae,Exomalopsis,pulchella,Exomalopsis_pulchella,37
Apidae,Exomalopsis,similis,Exomalopsis_similis,544
Apidae,Exomalopsis,snowi,Exomalopsis_snowi,60
Apidae,Exomalopsis,solani,Exomalopsis_solani,2944
Apidae,Exomalopsis,solidaginis,Exomalopsis_solidaginis,1229
Apidae,Exomalopsis,subtilis,Exomalopsis_subtilis,6
Apidae,Exomalopsis,tepaneca,Exomalopsis_tepaneca,143
Apidae,Florilegus,condignus,Florilegus_condignus,570
Apidae,Florilegus,lanierii,Florilegus_lanierii,4
Apidae,Friesella,schrottkyi,Friesella_schrottkyi,15
Apidae,Frieseomelitta,nigra,Frieseomelitta_nigra,1507
Apidae,Frieseomelitta,paupera,Frieseomelitta_paupera,88
Apidae,Gaesischia,exul,Gaesischia_exul,328
Apidae,Gaesischia,mexicana,Gaesischia_mexicana,19
Apidae,Geniotrigona,thoracica,Geniotrigona_thoracica,3
Apidae,Geotrigona,acapulconis,Geotrigona_acapulconis,407
Apidae,Geotrigona,chiriquiensis,Geotrigona_chiriquiensis,14
Apidae,Geotrigona,lutzi,Geotrigona_lutzi,61
Apidae,Geotrigona,terricola,Geotrigona_terricola,11
Apidae,Habropoda,cineraria,Habropoda_cineraria,251
Apidae,Habropoda,cressonii,Habropoda_cressonii,9
Apidae,Habropoda,dammersi,Habropoda_dammersi,74
Apidae,Habropoda,depressa,Habropoda_depressa,667
Apidae,Habropoda,excellens,Habropoda_excellens,118
Apidae,Habropoda,laboriosa,Habropoda_laboriosa,1493
Apidae,Habropoda,miserabilis,Habropoda_miserabilis,209
Apidae,Habropoda,morrisoni,Habropoda_morrisoni,836
Apidae,Habropoda,pallida,Habropoda_pallida,2145
Apidae,Habropoda,salviarum,Habropoda_salviarum,40
Apidae,Habropoda,tristissima,Habropoda_tristissima,597
Apidae,Heterotrigona,itama,Heterotrigona_itama,14
Apidae,Hexepeolus,rhodogyne,Hexepeolus_rhodogyne,63
Apidae,Holcopasites,apacheorum,Holcopasites_apacheorum,27
Apidae,Holcopasites,arizonicus,Holcopasites_arizonicus,143
Apidae,Holcopasites,bigibbosus,Holcopasites_bigibbosus,5
Apidae,Holcopasites,calliopsidis,Holcopasites_calliopsidis,456
Apidae,Holcopasites,eamia,Holcopasites_eamia,24
Apidae,Holcopasites,haematurus,Holcopasites_haematurus,9
Apidae,Holcopasites,heliopsis,Holcopasites_heliopsis,39
Apidae,Holcopasites,illinoiensis,Holcopasites_illinoiensis,104
Apidae,Holcopasites,insoletus,Holcopasites_insoletus,233
Apidae,Holcopasites,jerryrozeni,Holcopasites_jerryrozeni,6
Apidae,Holcopasites,minimus,Holcopasites_minimus,80
Apidae,Holcopasites,pulchellus,Holcopasites_pulchellus,48
Apidae,Holcopasites,ruthae,Holcopasites_ruthae,6
Apidae,Holcopasites,stevensi,Holcopasites_stevensi,117
Apidae,Holcopasites,tegularis,Holcopasites_tegularis,129
Apidae,Leiopodus,singularis,Leiopodus_singularis,155
Apidae,Lepidotrigona,terminata,Lepidotrigona_terminata,14
Apidae,Lestrimelitta,chamelensis,Lestrimelitta_chamelensis,16
Apidae,Lestrimelitta,danuncia,Lestrimelitta_danuncia,13
Apidae,Lestrimelitta,niitkib,Lestrimelitta_niitkib,239
Apidae,Lestrimelitta,spinosa,Lestrimelitta_spinosa,108
Apidae,Lophotrigona,canifrons,Lophotrigona_canifrons,13
Apidae,Martinapis,luteicornis,Martinapis_luteicornis,707
Apidae,Martinapis,occidentalis,Martinapis_occidentalis,108
Apidae,Melecta,alexanderi,Melecta_alexanderi,100
Apidae,Melecta,bohartorum,Melecta_bohartorum,29
Apidae,Melecta,edwardsii,Melecta_edwardsii,44
Apidae,Melecta,pacifica,Melecta_pacifica,277
Apidae,Melecta,separata,Melecta_separata,156
Apidae,Melecta,thoracica,Melecta_thoracica,296
Apidae,Melipona,beecheii,Melipona_beecheii,1713
Apidae,Melipona,belizeae,Melipona_belizeae,44
Apidae,Melipona,colimana,Melipona_colimana,15
Apidae,Melipona,costaricensis,Melipona_costaricensis,116
Apidae,Melipona,crinita,Melipona_crinita,3
Apidae,Melipona,fallax,Melipona_fallax,10
Apidae,Melipona,fasciata,Melipona_fasciata,222
Apidae,Melipona,favosa,Melipona_favosa,119
Apidae,Melipona,fuliginosa,Melipona_fuliginosa,20
Apidae,Melipona,grandis,Melipona_grandis,5
Apidae,Melipona,indecisa,Melipona_indecisa,9
Apidae,Melipona,lateralis,Melipona_lateralis,8
Apidae,Melipona,lupitae,Melipona_lupitae,9
Apidae,Melipona,micheneri,Melipona_micheneri,3
Apidae,Melipona,panamica,Melipona_panamica,45
Apidae,Melipona,phenax,Melipona_phenax,80
Apidae,Melipona,quadrifasciata,Melipona_quadrifasciata,4
Apidae,Melipona,salti,Melipona_salti,13
Apidae,Melipona,solani,Melipona_solani,249
Apidae,Melipona,trinitatis,Melipona_trinitatis,125
Apidae,Melipona,triplaridis,Melipona_triplaridis,48
Apidae,Melipona,variegatipes,Melipona_variegatipes,6
Apidae,Melipona,yucatanica,Melipona_yucatanica,77
Apidae,Melissodes,ablusus,Melissodes_ablusus,13
Apidae,Melissodes,agilis,Melissodes_agilis,3611
Apidae,Melissodes,apicatus,Melissodes_apicatus,106
Apidae,Melissodes,appressus,Melissodes_appressus,80
Apidae,Melissodes,baileyi,Melissodes_baileyi,6
Apidae,Melissodes,bicoloratus,Melissodes_bicoloratus,143
Apidae,Melissodes,bidentis,Melissodes_bidentis,52
Apidae,Melissodes,bimaculatus,Melissodes_bimaculatus,7325
Apidae,Melissodes,bimatris,Melissodes_bimatris,728
Apidae,Melissodes,blandus,Melissodes_blandus,8
Apidae,Melissodes,boltoniae,Melissodes_boltoniae,270
Apidae,Melissodes,brevipyga,Melissodes_brevipyga,83
Apidae,Melissodes,bruneri,Melissodes_bruneri,34
Apidae,Melissodes,cestus,Melissodes_cestus,5
Apidae,Melissodes,clarkiae,Melissodes_clarkiae,14
Apidae,Melissodes,colliciatus,Melissodes_colliciatus,87
Apidae,Melissodes,coloradensis,Melissodes_coloradensis,112
Apidae,Melissodes,communis,Melissodes_communis,2583
Apidae,Melissodes,compositus,Melissodes_compositus,134
Apidae,Melissodes,comptoides,Melissodes_comptoides,1172
Apidae,Melissodes,confusus,Melissodes_confusus,653
Apidae,Melissodes,coreopsis,Melissodes_coreopsis,2363
Apidae,Melissodes,cubensis,Melissodes_cubensis,19
Apidae,Melissodes,dagosus,Melissodes_dagosus,1177
Apidae,Melissodes,denticulatus,Melissodes_denticulatus,1130
Apidae,Melissodes,dentiventris,Melissodes_dentiventris,325
Apidae,Melissodes,desponsus,Melissodes_desponsus,1708
Apidae,Melissodes,druriellus,Melissodes_druriellus,1787
Apidae,Melissodes,elegans,Melissodes_elegans,62
Apidae,Melissodes,expolitus,Melissodes_expolitus,12
Apidae,Melissodes,fasciatellus,Melissodes_fasciatellus,95
Apidae,Melissodes,fimbriatus,Melissodes_fimbriatus,37
Apidae,Melissodes,floris,Melissodes_floris,3
Apidae,Melissodes,fumosus,Melissodes_fumosus,58
Apidae,Melissodes,gelidus,Melissodes_gelidus,37
Apidae,Melissodes,gilensis,Melissodes_gilensis,432
Apidae,Melissodes,glenwoodensis,Melissodes_glenwoodensis,571
Apidae,Melissodes,grindeliae,Melissodes_grindeliae,599
Apidae,Melissodes,humilior,Melissodes_humilior,61
Apidae,Melissodes,hurdi,Melissodes_hurdi,31
Apidae,Melissodes,hymenoxidis,Melissodes_hymenoxidis,96
Apidae,Melissodes,illatus,Melissodes_illatus,310
Apidae,Melissodes,interruptus,Melissodes_interruptus,46
Apidae,Melissodes,intortus,Melissodes_intortus,57
Apidae,Melissodes,labiatarum,Melissodes_labiatarum,5
Apidae,Melissodes,leprieuri,Melissodes_leprieuri,297
Apidae,Melissodes,limbus,Melissodes_limbus,339
Apidae,Melissodes,lupinus,Melissodes_lupinus,1362
Apidae,Melissodes,lustrus,Melissodes_lustrus,145
Apidae,Melissodes,lutulentus,Melissodes_lutulentus,313
Apidae,Melissodes,manipularis,Melissodes_manipularis,3
Apidae,Melissodes,melanurus,Melissodes_melanurus,34
Apidae,Melissodes,menuachus,Melissodes_menuachus,252
Apidae,Melissodes,micheneri,Melissodes_micheneri,14
Apidae,Melissodes,microstictus,Melissodes_microstictus,836
Apidae,Melissodes,mimicus,Melissodes_mimicus,8
Apidae,Melissodes,minuscula,Melissodes_minuscula,39
Apidae,Melissodes,mitchelli,Melissodes_mitchelli,5
Apidae,Melissodes,monoensis,Melissodes_monoensis,15
Apidae,Melissodes,montanus,Melissodes_montanus,330
Apidae,Melissodes,moorei,Melissodes_moorei,17
Apidae,Melissodes,morrilli,Melissodes_morrilli,7
Apidae,Melissodes,nigracauda,Melissodes_nigracauda,39
Apidae,Melissodes,niveus,Melissodes_niveus,117
Apidae,Melissodes,ochraea,Melissodes_ochraea,16
Apidae,Melissodes,opuntiellus,Melissodes_opuntiellus,172
Apidae,Melissodes,pallidisignatus,Melissodes_pallidisignatus,474
Apidae,Melissodes,panamensis,Melissodes_panamensis,66
Apidae,Melissodes,paroselae,Melissodes_paroselae,6982
Apidae,Melissodes,paululus,Melissodes_paululus,110
Apidae,Melissodes,perlusus,Melissodes_perlusus,108
Apidae,Melissodes,perpolitus,Melissodes_perpolitus,91
Apidae,Melissodes,persimilis,Melissodes_persimilis,131
Apidae,Melissodes,personatellus,Melissodes_personatellus,15
Apidae,Melissodes,pexa,Melissodes_pexa,3
Apidae,Melissodes,pilleatus,Melissodes_pilleatus,15
Apidae,Melissodes,plumosus,Melissodes_plumosus,34
Apidae,Melissodes,pullatus,Melissodes_pullatus,43
Apidae,Melissodes,raphaelis,Melissodes_raphaelis,42
Apidae,Melissodes,relucens,Melissodes_relucens,7
Apidae,Melissodes,rivalis,Melissodes_rivalis,570
Apidae,Melissodes,robustior,Melissodes_robustior,198
Apidae,Melissodes,rufipes,Melissodes_rufipes,33
Apidae,Melissodes,rufodentatus,Melissodes_rufodentatus,15
Apidae,Melissodes,saponellus,Melissodes_saponellus,95
Apidae,Melissodes,semilupinus,Melissodes_semilupinus,309
Apidae,Melissodes,snowii,Melissodes_snowii,87
Apidae,Melissodes,sonorensis,Melissodes_sonorensis,5
Apidae,Melissodes,sphaeralceae,Melissodes_sphaeralceae,43
Apidae,Melissodes,stearnsi,Melissodes_stearnsi,382
Apidae,Melissodes,subagilis,Melissodes_subagilis,687
Apidae,Melissodes,subillatus,Melissodes_subillatus,285
Apidae,Melissodes,submenuacha,Melissodes_submenuacha,123
Apidae,Melissodes,tepaneca,Melissodes_tepaneca,2686
Apidae,Melissodes,tepidus,Melissodes_tepidus,611
Apidae,Melissodes,tessellatus,Melissodes_tessellatus,49
Apidae,Melissodes,thelypodii,Melissodes_thelypodii,836
Apidae,Melissodes,tinctus,Melissodes_tinctus,20
Apidae,Melissodes,trifasciatus,Melissodes_trifasciatus,38
Apidae,Melissodes,trinodis,Melissodes_trinodis,2703
Apidae,Melissodes,tristis,Melissodes_tristis,7073
Apidae,Melissodes,tuckeri,Melissodes_tuckeri,34
Apidae,Melissodes,utahensis,Melissodes_utahensis,255
Apidae,Melissodes,velutinus,Melissodes_velutinus,51
Apidae,Melissodes,verbesinarum,Melissodes_verbesinarum,642
Apidae,Melissodes,vernalis,Melissodes_vernalis,156
Apidae,Melissodes,vernoniae,Melissodes_vernoniae,467
Apidae,Melissodes,wheeleri,Melissodes_wheeleri,171
Apidae,Melissoptila,otomita,Melissoptila_otomita,223
Apidae,Melitoma,grisella,Melitoma_grisella,229
Apidae,Melitoma,marginella,Melitoma_marginella,409
Apidae,Melitoma,nudicauda,Melitoma_nudicauda,24
Apidae,Melitoma,segmentaria,Melitoma_segmentaria,213
Apidae,Melitoma,taurea,Melitoma_taurea,819
Apidae,Melitomella,schwarzi,Melitomella_schwarzi,9
Apidae,Meliwillea,bivea,Meliwillea_bivea,7
Apidae,Mesocheira,bicolor,Mesocheira_bicolor,63
Apidae,Mesoplia,azurea,Mesoplia_azurea,31
Apidae,Mesoplia,insignis,Mesoplia_insignis,3
Apidae,Mesoplia,regalis,Mesoplia_regalis,48
Apidae,Mesoplia,rufipes,Mesoplia_rufipes,182
Apidae,Mesoplia,sapphirina,Mesoplia_sapphirina,4
Apidae,Monoeca,mexicana,Monoeca_mexicana,11
Apidae,Nannotrigona,chapadana,Nannotrigona_chapadana,28
Apidae,Nannotrigona,melanocera,Nannotrigona_melanocera,7
Apidae,Nannotrigona,mellaria,Nannotrigona_mellaria,69
Apidae,Nannotrigona,perilampoides,Nannotrigona_perilampoides,4327
Apidae,Nannotrigona,punctata,Nannotrigona_punctata,3
Apidae,Nannotrigona,testaceicornis,Nannotrigona_testaceicornis,25
Apidae,Nanorhathymus,acutiventris,Nanorhathymus_acutiventris,13
Apidae,Neolarra,alba,Neolarra_alba,8
Apidae,Neolarra,alexanderi,Neolarra_alexanderi,8
Apidae,Neolarra,batrae,Neolarra_batrae,15
Apidae,Neolarra,californica,Neolarra_californica,582
Apidae,Neolarra,cockerelli,Neolarra_cockerelli,59
Apidae,Neolarra,hurdi,Neolarra_hurdi,28
Apidae,Neolarra,linsleyi,Neolarra_linsleyi,11
Apidae,Neolarra,penicula,Neolarra_penicula,16
Apidae,Neolarra,pruinosa,Neolarra_pruinosa,40
Apidae,Neolarra,rozeni,Neolarra_rozeni,178
Apidae,Neolarra,vandykei,Neolarra_vandykei,7
Apidae,Neolarra,verbesinae,Neolarra_verbesinae,72
Apidae,Neolarra,vigilans,Neolarra_vigilans,283
Apidae,Neopasites,cressoni,Neopasites_cressoni,191
Apidae,Neopasites,fulviventris,Neopasites_fulviventris,30
Apidae,Neopasites,mojavensis,Neopasites_mojavensis,49
Apidae,Neopasites,sierrae,Neopasites_sierrae,4
